label,message
ham,Thanks for loving me so. You rock
ham,Our ride equally uneventful - not too many of those pesky cyclists around at that time of night ;).
ham,"Hmph. Go head, big baller."
ham,No he didn't. Spring is coming early yay!
ham,Wait  &lt;#&gt;  min..
ham,I (Career Tel) have added u as a contact on INDYAROCKS.COM to send FREE SMS. To remove from phonebook - sms NO to  &lt;#&gt;
ham,Yes just finished watching days of our lives. I love it.
ham,I cant pick the phone right now. Pls send a message
ham,Yes:)here tv is always available in work place..
ham,\CHA QUITEAMUZING THATÃ¥ÃSCOOL BABE
ham,Goin to workout lor... Muz lose e fats... 
ham,"Miss ya, need ya, want ya, love ya."
ham,How do you guys go to see movies on your side.
ham,Moji i love you more than words. Have a rich day
ham,Lol you won't feel bad when I use her money to take you out to a steak dinner =D
ham,Oh k.i think most of wi and nz players unsold.
ham,U guys never invite me anywhere :(
ham,"My fri ah... Okie lor,goin 4 my drivin den go shoppin after tt..."
ham,K k :-):-) then watch some films.
ham,PISS IS TALKING IS SOMEONE THAT REALISE U THAT POINT THIS AT IS IT.(NOW READ IT BACKWARDS)
ham,"Turns out my friends are staying for the whole show and won't be back til ~ &lt;#&gt; , so feel free to go ahead and smoke that $ &lt;#&gt;  worth"
ham,Ok..
ham,O. Well uv causes mutations. Sunscreen is like essential thesedays
ham,Then why you came to hostel.
ham,So how's the weather over there?
ham,Dai what this da.. Can i send my resume to this id.
ham,Oh. U must have taken your REAL Valentine out shopping first.
ham,I need you to be in my strong arms...
ham,"\Hi darlin did youPhone me? Im atHome if youwanna chat.\"""""
ham,HI ITS KATE CAN U GIVE ME A RING ASAP XXX
ham,Me fine..absolutly fine
ham,For my family happiness..
ham,S.this will increase the chance of winning.
ham,Do you know where my lab goggles went
ham,Just trying to figure out when I'm suppose to see a couple different people this week. We said we'd get together but I didn't set dates
ham,"Aight fuck it, I'll get it later"
ham,No no. I will check all rooms befor activities
ham,WHORE YOU ARE UNBELIEVABLE.
ham,Its a site to simulate the test. It just gives you very tough questions to test your readiness.
ham,Then cant get da laptop? My matric card wif Ã_ lei... 
ham,May i call You later Pls
ham,At WHAT TIME should i come tomorrow
ham,I want  &lt;#&gt;  rs da:)do you have it?
ham,Book which lesson? then you msg me... I will call up after work or sth... I'm going to get specs. My membership is PX3748
ham,Omg how did u know what I ate?
ham,Heart is empty without love.. Mind is empty without wisdom.. Eyes r empty without dreams &amp; Life is empty without frnds.. So Alwys Be In Touch. Good night &amp; sweet dreams
ham,Are u coming to the funeral home
ham,Hi baby ive just got back from work and i was wanting to see u allday! I hope i didnt piss u off on the phone today. If u are up give me a call xxx
ham,\Si.como no?!listened2the plaid album-quite gd&the new air1 which is hilarious-also boughtÃ¥ÃbraindanceÃ¥Ãa comp.ofstuff on aphexÃ¥Ãs ;abel
ham,Once free call me sir.
ham,"Sorry sir, i will call you tomorrow.  senthil.hsbc"
ham,No drama Pls.i have had enough from you and family while i am struggling in the hot sun in a strange place.No reason why there should be an ego of not going 'IF NOT INVITED' when actually its necessity to go.wait for very serious reppurcussions.
ham,Where are you ? What are you doing ? Are yuou working on getting the pc to your mom's ? Did you find a spot that it would work ? I need you
ham,No calls..messages..missed calls
ham,For many things its an antibiotic and it can be used for chest abdomen and gynae infections even bone infections.
ham,"Call me da, i am waiting for your call."
ham,Going to take your babe out ?
ham,I donno if they are scorable
ham,meet you in corporation st outside gap ÂÃ_ you can see how my mind is working!
ham,Oi when you gonna ring
ham,LOL ... No just was busy
ham,Love it! Daddy will make you scream with pleasure! I am going to slap your ass with my dick!
ham,Hello. Damn this christmas thing. I think i have decided to keep this mp3 that doesnt work.
ham,Hurt me... Tease me... Make me cry... But in the end of my life when i die plz keep one rose on my grave and say STUPID I MISS U.. HAVE A NICE DAY BSLVYL
ham,When i have stuff to sell i.ll tell you
ham,K..k..i'm also fine:)when will you complete the course?
ham,I'm at home. Please call
ham,Yay can't wait to party together!
ham,Up to Ã_... ÃÃ wan come then come lor... But i din c any stripes skirt...
ham,R u here yet? I'm wearing blue shirt n black pants.
ham,Ugh just got outta class
ham,A little. Meds say take once every 8 hours. It's only been 5 but pain is back. So I took another. Hope I don't die
ham,"My sister in law, hope you are having a great month. Just saying hey. Abiola"
ham,In which place do you want da.
ham,Printer is cool. I mean groovy. Wine is groovying
ham,"I'm there and I can see you, but you can't see me ? Maybe you should reboot ym ? I seen the buzz"
ham,"Sorry I flaked last night, shit's seriously goin down with my roommate, what you up to tonight?"
ham,"Ya tel, wats ur problem.."
ham,"True. It is passable. And if you get a high score and apply for phd, you get 5years of salary. So it makes life easier."
ham,Its normally hot mail. Com you see!
ham,Today is ACCEPT DAY..U Accept me as? Brother Sister Lover Dear1 Best1 Clos1 Lvblefrnd Jstfrnd Cutefrnd Lifpartnr Belovd Swtheart Bstfrnd No rply means enemy
ham,"Sorry, I'll call later in meeting"
ham,Oh ok.. Wat's ur email?
ham,"Oh, i will get paid. The most outstanding one is for a commercial i did for Hasbro...in AUGUST! They made us jump through so many hoops to get paid. Still not."
ham,That seems unnecessarily hostile
ham,Yes we were outside for like 2 hours. And I called my whole family to wake them up cause it started at 1 am
ham,Raji..pls do me a favour. Pls convey my Birthday wishes to Nimya. Pls. Today is her birthday.
ham,I thank you so much for all you do with selflessness. I love you plenty.
ham,Leave it. U will always be ignorant.
ham,O i played smash bros  &lt;#&gt;  religiously.
ham,"Sorry, I'll call later"
ham,I'm leaving my house now.
ham,But you dint in touch with me.
ham,I think chennai well settled?
ham,I've not sent it. He can send me.
ham,Ok
ham,Meet after lunch la...
ham,Dear i am not denying your words please
ham,Thanks for sending this mental ability question..
ham,SO IS TH GOWER MATE WHICH IS WHERE I AM!?! HOW R U MAN? ALL IS GOOD IN WALES ILL B BACK Ã¥ÃMORROW. C U THIS WK? WHO WAS THE MSG 4? Ã¥Ã RANDOM!
ham,Carlos says he'll be at mu in  &lt;#&gt;  minutes
ham,Yes! I am a one woman man! Please tell me your likes and dislikes in bed...
ham,"Yes, i'm small kid.. And boost is the secret of my energy.."
ham,Shall i come to get pickle
ham,"Best line said in Love: . \I will wait till the day I can forget u Or The day u realize that u cannot forget me.\""... Gn"""
ham,Pls send me your address sir.
ham,Dai  &lt;#&gt;  naal eruku.
ham,Hmm. Shall i bring a bottle of wine to keep us amused? Just joking! I'll still bring a bottle. Red or white? See you tomorrow
ham,I sent them. Do you like?
ham,Both :) i shoot big loads so get ready!
ham," says that he's quitting at least5times a day so i wudn't take much notice of that. Nah, she didn't mind. Are you gonna see him again? Do you want to come to taunton tonight? U can tell me all about !"
ham,Nvm it's ok...
ham,Are you available for soiree on June 3rd?
ham,Are you not around or just still asleep? :V
ham,You'll never believe this but i have actually got off at taunton. Wow
ham,Many times we lose our best ones bcoz we are 
ham,"Forgot it takes me 3 years to shower, sorry. Where you at/your phone dead yet?"
ham,"When people see my msgs, They think Iam addicted to msging... They are wrong, Bcoz They don\'t know that Iam addicted to my sweet Friends..!! BSLVYL"
ham,I got a call from a landline number. . . I am asked to come to anna nagar . . . I will go in the afternoon
ham,Aight ill get on fb in a couple minutes
ham,Aiyar sorry lor forgot 2 tell u...
ham,:) 
ham,The evo. I just had to download flash. Jealous?
ham,"Sorry,in meeting I'll call later"
ham,Where in abj are you serving. Are you staying with dad or alone.
ham,Well there's not a lot of things happening in Lindsay on New years *sighs* Some bars in Ptbo and the blue heron has something going
ham,S'fine. Anytime. All the best with it.
ham,"Playin space poker, u?"
ham,Ok i go change also...
ham,K then 2marrow are you coming to class.
ham,"God picked up a flower and dippeditinaDEW, lovingly touched itwhichturnedinto u, and the he gifted tomeandsaid,THIS FRIEND IS 4U"
ham,Nokia phone is lovly..
ham,But i have to. I like to have love and arrange.
ham,I think it's all still in my car
ham,I'm at home. Please call
ham,"I'll see, but prolly yeah"
ham,Umma my life and vava umma love you lot dear
ham,In fact when do you leave? I think addie goes back to school tues or wed
ham,"Oh, my love, it's soooo good to hear from you. Omg I missed you so much today. I'm sorry your having problems with the provider but thank you for tming me"
ham,i dnt wnt to tlk wid u
ham,Dhoni have luck to win some big title.so we will win:)
ham,I'm at bruce &amp; fowler now but I'm in my mom's car so I can't park (long story)
ham,Alex says he's not ok with you not being ok with it
ham,"Got fujitsu, ibm, hp, toshiba... Got a lot of model how to say..."
ham,"Em, its olowoyey@ usc.edu have a great time in argentina. Not sad about secretary, everything is a blessing"
ham,"Okey doke. I'm at home, but not dressed cos laying around ill! Speak to you later bout times and stuff. "
ham,"Well imma definitely need to restock before thanksgiving, I'll let you know when I'm out"
ham,Pls accept me for one day. Or am begging you change the number.
ham,Thts god's gift for birds as humans hav some natural gift frm god..
ham,Dear how is chechi. Did you talk to her
ham,"Not for possession, especially not first offense"
ham,"Thanks again for your reply today. When is ur visa coming in. And r u still buying the gucci and bags. My sister things are not easy, uncle john also has his own bills so i really need to think about how to make my own money. Later sha."
ham,I got your back! Do you have any dislikes in bed?
ham,I'm turning off my phone. My moms telling everyone I have cancer. And my sister won't stop calling. It hurts to talk. Can't put up with it. See u when u get home. Love u
ham,Yo chad which gymnastics class do you wanna take? The site says Christians class is full..
ham,Staff of placement training in Amrita college.
ham,Sorry i cant take your call right now. It so happens that there r 2waxsto do wat you want. She can come and ill get her medical insurance. And she'll be able to deliver and have basic care. I'm currently shopping for the right medical insurance for her. So just give me til friday morning. Thats when i.ll see the major person that can guide me to the right insurance.
ham,Dont gimme that lip caveboy
ham,We have all rounder:)so not required:)
ham,Wewa is 130. Iriver 255. All 128 mb.
ham,ÃÃ eatin later but i'm eatin wif my frens now lei... ÃÃ going home first? 
ham,"Aight, call me once you're close"
ham,OK i'm waliking ard now... Do u wan me 2 buy anything go ur house?
ham,Lol where do u come up with these ideas?
ham,"God picked up a flower and dippeditinaDEW, lovingly touched itwhichturnedinto u, and the he gifted tomeandsaid,THIS FRIEND IS 4U"
ham,"Especially since i talk about boston all up in my personal statement, lol! I woulda changed that if i had realized it said nyc! It says boston now."
ham,I luv u soo much u donÃ¥Ãt understand how special u r 2 me ring u 2morrow luv u xxx
ham,Cramps stopped. Going back to sleep
ham,"Its good, we'll find a way"
ham,I have gone into get info bt dont know what to do
ham,I want to lick your pussy now...
ham,Well. Im computerless. Time to make some oreo truffles
ham,Its sunny in california. The weather's just cool
ham,Boo I'm on my way to my moms. She's making tortilla soup. Yummmm
ham,Wot is u up 2 then bitch?
ham,No:-)i got rumour that you going to buy apartment in chennai:-)
ham,Hey gals.. Anyone of u going down to e driving centre tmr?
ham,I liked the new mobile
ham,Howz that persons story
ham,"I'm home, my love ... If your still awake ... *loving kiss*"
ham,Oh... Lk tt den we take e one tt ends at cine lor... Dun wan yogasana oso can... 
ham,I dont know exactly could you ask chechi.
ham,"&lt;#&gt; , that's all? Guess that's easy enough"
ham,"Shit that is really shocking and scary, cant imagine for a second. Def up for night out. Do u think there is somewhere i could crash for night, save on taxi?"
ham,Hello. They are going to the village pub at 8 so either come here or there accordingly. Ok?
ham,Si si. I think ill go make those oreo truffles.
ham,Want to finally have lunch today?
ham,Me too. Mark is taking forever to pick up my prescription and the pain is coming back.
ham,"Hello, my boytoy! I made it home and my constant thought is of you, my love. I hope your having a nice visit but I can't wait till you come home to me ...*kiss*"
ham,That's significant but dont worry.
ham,"Abeg, make profit. But its a start. Are you using it to get sponsors for the next event?"
ham,"Honeybee Said: *I'm d Sweetest in d World* God Laughed &amp; Said: *Wait,U Havnt Met d Person Reading This Msg* MORAL: Even GOD Can Crack Jokes! GM+GN+GE+GN:)"
ham,Oooh I got plenty of those!
ham,I dont have i shall buy one dear
ham,So your telling me I coulda been your real Valentine and I wasn't? U never pick me for NOTHING!!
ham,Great. I was getting worried about you. Just know that a wonderful and caring person like you will have only the best in life. Know that u r wonderful and God's love is yours.
ham,"TODAY is Sorry day.! If ever i was angry with you, if ever i misbehaved or hurt you? plz plz JUST SLAP URSELF Bcoz, Its ur fault, I'm basically GOOD"
ham,"\Are you comingdown later?\"""""
ham,Just sleeping..and surfing
ham,Hi its me you are probably having too much fun to get this message but i thought id txt u cos im bored! and james has been farting at me all night
ham,She ran off with a younger man. we will make pretty babies together :)
ham,Hai ana tomarrow am coming on morning.  &lt;DECIMAL&gt;  ill be there in sathy then we ll go to RTO office. Reply me after came to home.
ham,I think if he rule tamilnadu..then its very tough for our people.
ham,Yupz... I've oredi booked slots 4 my weekends liao... 
ham,I love your ass! Do you enjoy doggy style? :)
ham,At 4. Let's go to bill millers
ham,Black shirt n blue jeans... I thk i c Ã_...
ham,"Ta-Daaaaa! I am home babe, are you still up ?"
ham,You're gonna have to be way more specific than that
ham,U meet other fren dun wan meet me ah... Muz b a guy rite...
ham,Did you get any gift? This year i didnt get anything. So bad
ham,Ok i am on the way to home hi hi
spam,"Will u meet ur dream partner soon? Is ur career off 2 a flyng start? 2 find out free, txt HORO followed by ur star sign, e. g. HORO ARIES"
spam,"You've won tkts to the EURO2004 CUP FINAL or Ã¥Â£800 CASH, to collect CALL 09058099801 b4190604, POBOX 7876150ppm"
spam,Call FREEPHONE 0800 542 0578 now!
spam,Monthly password for wap. mobsi.com is 391784. Use your wap phone not PC.
spam,"URGENT, IMPORTANT INFORMATION FOR O2 USER. TODAY IS YOUR LUCKY DAY! 2 FIND OUT WHY LOG ONTO HTTP://WWW.URAWINNER.COM THERE IS A FANTASTIC SURPRISE AWAITING FOR YOU"
spam,Hi if ur lookin 4 saucy daytime fun wiv busty married woman Am free all next week Chat now 2 sort time 09099726429 JANINExx CallsÃ¥Â£1/minMobsmoreLKPOBOX177HP51FL
spam,Get the official ENGLAND poly ringtone or colour flag on yer mobile for tonights game! Text TONE or FLAG to 84199. Optout txt ENG STOP Box39822 W111WX Ã¥Â£1.50
spam,500 free text msgs. Just text ok to 80488 and we'll credit your account
spam,Congratulations ur awarded either Ã¥Â£500 of CD gift vouchers & Free entry 2 our Ã¥Â£100 weekly draw txt MUSIC to 87066 TnCs www.Ldew.com 1 win150ppmx3age16
spam,"Hello from Orange. For 1 month's free access to games, news and sport, plus 10 free texts and 20 photo messages, reply YES. Terms apply: www.orange.co.uk/ow"
spam,Free Msg: Ringtone!From: http://tms. widelive.com/index. wml?id=1b6a5ecef91ff9*37819&first=true18:0430-JUL-05
spam,You are a winner U have been specially selected 2 receive Ã¥Â£1000 cash or a 4* holiday (flights inc) speak to a live operator 2 claim 0871277810810
spam,Email AlertFrom: Jeri StewartSize: 2KBSubject: Low-cost prescripiton drvgsTo listen to email call 123
spam,"Loan for any purpose Ã¥Â£500 - Ã¥Â£75,000. Homeowners + Tenants welcome. Have you been previously refused? We can still help. Call Free 0800 1956669 or text back 'help'"
spam,Had your mobile 11 months or more? U R entitled to Update to the latest colour mobiles with camera for Free! Call The Mobile Update Co FREE on 08002986030
spam,"England v Macedonia - dont miss the goals/team news. Txt ur national team to 87077 eg ENGLAND to 87077 Try:WALES, SCOTLAND 4txt/ÃÂ¼1.20 POBOXox36504W45WQ 16+"
spam,RT-KIng Pro Video Club>> Need help? info@ringtoneking.co.uk or call 08701237397 You must be 16+ Club credits redeemable at www.ringtoneking.co.uk! Enjoy!
spam,"U can WIN Ã¥Â£100 of Music Gift Vouchers every week starting NOW Txt the word DRAW to 87066 TsCs www.Idew.com SkillGame, 1Winaweek, age16. 150ppermessSubscription"
spam,"5 Free Top Polyphonic Tones call 087018728737, National Rate. Get a toppoly tune sent every week, just text SUBPOLY to 81618, Ã¥Â£3 per pole. UnSub 08718727870."
spam,"Latest Nokia Mobile or iPOD MP3 Player +Ã¥Â£400 proze GUARANTEED! Reply with: WIN to 83355 now! Norcorp Ltd.Ã¥Â£1,50/Mtmsgrcvd18+"
spam,18 days to Euro2004 kickoff! U will be kept informed of all the latest news and results daily. Unsubscribe send GET EURO STOP to 83222.
spam,Send a logo 2 ur lover - 2 names joined by a heart. Txt LOVE NAME1 NAME2 MOBNO eg LOVE ADAM EVE 07123456789 to 87077 Yahoo! POBox36504W45WQ TxtNO 4 no ads 150p
spam,This message is brought to you by GMW Ltd. and is not connected to the
spam,"YOU 07801543489 are guaranteed the latests Nokia Phone, a 40GB iPod MP3 player or a Ã¥Â£500 prize! Txt word:COLLECT to No:83355! TC-LLC NY-USA 150p/Mt msgrcvd18+"
spam,YES! The only place in town to meet exciting adult singles is now in the UK. Txt CHAT to 86688 now! 150p/Msg.
spam,WINNER!! As a valued network customer you have been selected to receivea Ã¥Â£900 prize reward! To claim call 09061701461. Claim code KL341. Valid 12 hours only.
spam,Ringtone Club: Gr8 new polys direct to your mobile every week !
spam,"You are being contacted by our Dating Service by someone you know! To find out who it is, call from your mobile or landline 09064017305 PoBox75LDNS7 "
spam,SMS AUCTION - A BRAND NEW Nokia 7250 is up 4 auction today! Auction is FREE 2 join & take part! Txt NOKIA to 86021 now! HG/Suite342/2Lands Row/W1J6HL
spam,"Spook up your mob with a Halloween collection of a logo & pic message plus a free eerie tone, txt CARD SPOOK to 8007 zed 08701417012150p per logo/pic "
spam,No 1 POLYPHONIC tone 4 ur mob every week! Just txt PT2 to 87575. 1st Tone FREE ! so get txtin now and tell ur friends. 150p/tone. 16 reply HL 4info
spam,<Forwarded from 21870000>Hi - this is your Mailbox Messaging SMS alert. You have 4 messages. You have 21 matches. Please call back on 09056242159 to retrieve your messages and matches
spam,From next month get upto 50% More Calls 4 Ur standard network charge 2 activate Call 9061100010 C Wire3.net 1st4Terms PoBox84 M26 3UZ Cost Ã¥Â£1.50 min MobcudB more
spam,"Urgent Urgent! We have 800 FREE flights to Europe to give away, call B4 10th Sept & take a friend 4 FREE. Call now to claim on 09050000555. BA128NNFWFLY150ppm"
spam,FREE for 1st week! No1 Nokia tone 4 ur mob every week just txt NOKIA to 87077 Get txting and tell ur mates. zed POBox 36504 W45WQ norm150p/tone 16+
spam,"WELL DONE! Your 4* Costa Del Sol Holiday or Ã¥Â£5000 await collection. Call 09050090044 Now toClaim. SAE, TCs, POBox334, Stockport, SK38xh, CostÃ¥Â£1.50/pm, Max10mins"
spam,"This is the 2nd time we have tried 2 contact u. U have won the 750 Pound prize. 2 claim is easy, call 08718726970 NOW! Only 10p per min. BT-national-rate "
spam,Boltblue tones for 150p Reply POLY# or MONO# eg POLY3 1. Cha Cha Slide 2. Yeah 3. Slow Jamz 6. Toxic 8. Come With Me or STOP 4 more tones txt MORE
spam,You have 1 new message. Please call 08712400200.
spam,YOU ARE CHOSEN TO RECEIVE A Ã¥Â£350 AWARD! Pls call claim number 09066364311 to collect your award which you are selected to receive as a valued mobile customer.
spam,"Latest News! Police station toilet stolen, cops have nothing to go on!"
spam,"44 7732584351, Do you want a New Nokia 3510i colour phone DeliveredTomorrow? With 300 free minutes to any mobile + 100 free texts + Free Camcorder reply or call 08000930705."
spam,PRIVATE! Your 2003 Account Statement for 07815296484 shows 800 un-redeemed S.I.M. points. Call 08718738001 Identifier Code 41782 Expires 18/11/04 
spam,Bought one ringtone and now getting texts costing 3 pound offering more tones etc
spam,Hard LIVE 121 chat just 60p/min. Choose your girl and connect LIVE. Call 09094646899 now! Cheap Chat UK's biggest live service. VU BCM1896WC1N3XX
spam,Your B4U voucher w/c 27/03 is MARSMS. Log onto www.B4Utele.com for discount credit. To opt out reply stop. Customer care call 08717168528
spam,"TheMob> Check out our newest selection of content, Games, Tones, Gossip, babes and sport, Keep your mobile fit and funky text WAP to 82468"
spam,Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send GO to 86688 only 150p/msg. CC: 08718720201 PO BOX 114/14 TCR/W1
spam,"Had your contract mobile 11 Mnths? Latest Motorola, Nokia etc. all FREE! Double Mins & Text on Orange tariffs. TEXT YES for callback, no to remove from records."
spam,"UpgrdCentre Orange customer, you may now claim your FREE CAMERA PHONE upgrade for your loyalty. Call now on 0207 153 9153. Offer ends 26th July. T&C's apply. Opt-out available"
spam,Bloomberg -Message center +447797706009 Why wait? Apply for your future http://careers. bloomberg.com
spam,URGENT! Your Mobile number has been awarded with a Ã¥Â£2000 prize GUARANTEED. Call 09061790121 from land line. Claim 3030. Valid 12hrs only 150ppm
spam,"Think ur smart ? Win Ã¥Â£200 this week in our weekly quiz, text PLAY to 85222 now!T&Cs WinnersClub PO BOX 84, M26 3UZ. 16+. GBP1.50/week"
spam,You have won a Nokia 7250i. This is what you get when you win our FREE auction. To take part send Nokia to 86021 now. HG/Suite342/2Lands Row/W1JHL 16+ 
spam,"SMSSERVICES. for yourinclusive text credits, pls goto www.comuk.net login= 3qxj9 unsubscribe with STOP, no extra charge. help 08702840625.COMUK. 220-CM2 9AE"
spam,You have WON a guaranteed Ã¥Â£1000 cash or a Ã¥Â£2000 prize. To claim yr prize call our customer service representative on 08714712379 between 10am-7pm Cost 10p
spam,December only! Had your mobile 11mths+? You are entitled to update to the latest colour camera mobile for Free! Call The Mobile Update Co FREE on 08002986906
spam,Ringtone Club: Get the UK singles chart on your mobile each week and choose any top quality ringtone! This message is free of charge.
spam,FREE for 1st week! No1 Nokia tone 4 ur mob every week just txt NOKIA to 8007 Get txting and tell ur mates www.getzed.co.uk POBox 36504 W45WQ norm150p/tone 16+
spam,Free tones Hope you enjoyed your new content. text stop to 61610 to unsubscribe. help:08712400602450p Provided by tones2you.co.uk
spam,"Got what it takes 2 take part in the WRC Rally in Oz? U can with Lucozade Energy! Text RALLY LE to 61200 (25p), see packs or lucozade.co.uk/wrc & itcould be u!"
spam,"For ur chance to win Ã¥Â£250 cash every wk TXT: PLAY to 83370. T's&C's www.music-trivia.net custcare 08715705022, 1x150p/wk."
spam,"Do you realize that in about 40 years, we'll have thousands of old ladies running around with tattoos?"
spam,8007 FREE for 1st week! No1 Nokia tone 4 ur mob every week just txt NOKIA to 8007 Get txting and tell ur mates www.getzed.co.uk POBox 36504 W4 5WQ norm 150p/tone 16+
spam,Urgent Please call 09066612661 from landline. Ã¥Â£5000 cash or a luxury 4* Canary Islands Holiday await collection. T&Cs SAE award. 20M12AQ. 150ppm. 16+ ÂÃÃ
spam,We tried to call you re your reply to our sms for a video mobile 750 mins UNLIMITED TEXT + free camcorder Reply of call 08000930705 Now
spam,"URGENT! Your mobile was awarded a Ã¥Â£1,500 Bonus Caller Prize on 27/6/03. Our final attempt 2 contact U! Call 08714714011"
spam,Our records indicate u maybe entitled to 5000 pounds in compensation for the Accident you had. To claim 4 free reply with CLAIM to this msg. 2 stop txt STOP
spam,No. 1 Nokia Tone 4 ur mob every week! Just txt NOK to 87021. 1st Tone FREE ! so get txtin now and tell ur friends. 150p/tone. 16 reply HL 4info
spam,I don't know u and u don't know me. Send CHAT to 86688 now and let's find each other! Only 150p/Msg rcvd. HG/Suite342/2Lands/Row/W1J6HL LDN. 18 years or over.
spam,"Hello darling how are you today? I would love to have a chat, why dont you tell me what you look like and what you are in to sexy?"
spam,"You have been selected to stay in 1 of 250 top British hotels - FOR NOTHING! Holiday Worth Ã¥Â£350! To Claim, Call London 02072069400. Bx 526, SW73SS"
spam,PRIVATE! Your 2003 Account Statement for 07973788240 shows 800 un-redeemed S. I. M. points. Call 08715203649 Identifier Code: 40533 Expires 31/10/04
spam,Congratulations ur awarded either Ã¥Â£500 of CD gift vouchers & Free entry 2 our Ã¥Â£100 weekly draw txt MUSIC to 87066 TnCs www.Ldew.com1win150ppmx3age16
spam,PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S. I. M. points. Call 08719899230 Identifier Code: 41685 Expires 07/11/04
spam,Cashbin.co.uk (Get lots of cash this weekend!) www.cashbin.co.uk Dear Welcome to the weekend We have got our biggest and best EVER cash give away!! These..
spam,"SMS SERVICES. for your inclusive text credits, pls goto www.comuk.net login= 3qxj9 unsubscribe with STOP, no extra charge. help 08702840625.COMUK. 220-CM2 9AE"
spam,"WIN: We have a winner! Mr. T. Foley won an iPod! More exciting prizes soon, so keep an eye on ur mobile or visit www.win-82050.co.uk"
spam,"accordingly. I repeat, just text the word ok on your mobile phone and send"
spam,"If you don't, your prize will go to another customer. T&C at www.t-c.biz 18+ 150p/min Polo Ltd Suite 373 London W1J 6HL Please call back if busy"
spam,"\URGENT! This is the 2nd attempt to contact U!U have WON Ã¥Â£1000CALL 09071512432 b4 300603t&csBCM4235WC1N3XX.callcost150ppmmobilesvary. maxÃ¥Â£7. 50\"""""
spam,"URGENT!! Your 4* Costa Del Sol Holiday or Ã¥Â£5000 await collection. Call 09050090044 Now toClaim. SAE, TC s, POBox334, Stockport, SK38xh, CostÃ¥Â£1.50/pm, Max10mins"
spam,Dear Subscriber ur draw 4 Ã¥Â£100 gift voucher will b entered on receipt of a correct ans. When was Elvis Presleys Birthday? TXT answer to 80062
spam,Congratulations U can claim 2 VIP row A Tickets 2 C Blu in concert in November or Blu gift guaranteed Call 09061104276 to claim TS&Cs www.smsco.net costÃ¥Â£3.75max 
spam,"As a valued customer, I am pleased to advise you that following recent review of your Mob No. you are awarded with a Ã¥Â£1500 Bonus Prize, call 09066364589"
spam,"Double mins and txts 4 6months FREE Bluetooth on Orange. Available on Sony, Nokia Motorola phones. Call MobileUpd8 on 08000839402 or call2optout/N9DX"
spam,Natalja (25/F) is inviting you to be her friend. Reply YES-440 or NO-440 See her: www.SMS.ac/u/nat27081980 STOP? Send STOP FRND to 62468
spam,"Today's Offer! Claim ur Ã¥Â£150 worth of discount vouchers! Text YES to 85023 now! SavaMob, member offers mobile! T Cs 08717898035. Ã¥Â£3.00 Sub. 16 . Unsub reply X"
spam,Promotion Number: 8714714 - UR awarded a City Break and could WIN a Ã¥Â£200 Summer Shopping spree every WK. Txt STORE to 88039 . SkilGme. TsCs087147403231Winawk!Age16 Ã¥Â£1.50perWKsub
spam,U 447801259231 have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094597
spam,"YOU VE WON! Your 4* Costa Del Sol Holiday or Ã¥Â£5000 await collection. Call 09050090044 Now toClaim. SAE, TC s, POBox334, Stockport, SK38xh, CostÃ¥Â£1.50/pm, Max10mins"
spam,URGENT We are trying to contact you Last weekends draw shows u have won a Ã¥Â£1000 prize GUARANTEED Call 09064017295 Claim code K52 Valid 12hrs 150p pm
spam,"Orange brings you ringtones from all time Chart Heroes, with a free hit each week! Go to Ringtones & Pics on wap. To stop receiving these tips reply STOP."
spam,"Update_Now - Xmas Offer! Latest Motorola, SonyEricsson & Nokia & FREE Bluetooth! Double Mins & 1000 Txt on Orange. Call MobileUpd8 on 08000839402 or call2optout/F4Q="
spam,Well done ENGLAND! Get the official poly ringtone or colour flag on yer mobile! text TONE or FLAG to 84199 NOW! Opt-out txt ENG STOP. Box39822 W111WX Ã¥Â£1.50
spam,Guess what! Somebody you know secretly fancies you! Wanna find out who it is? Give us a call on 09065394514 From Landline DATEBox1282EssexCM61XN 150p/min 18
spam,IMPORTANT MESSAGE. This is a final contact attempt. You have important messages waiting out our customer claims dept. Expires 13/4/04. Call 08717507382 NOW!
spam,You have won a Nokia 7250i. This is what you get when you win our FREE auction. To take part send Nokia to 86021 now. HG/Suite342/2Lands Row/W1JHL 16+
spam,Married local women looking for discreet action now! 5 real matches instantly to your phone. Text MATCH to 69969 Msg cost 150p 2 stop txt stop BCMSFWC1N3XX
spam,okmail: Dear Dave this is your final notice to collect your 4* Tenerife Holiday or #5000 CASH award! Call 09061743806 from landline. TCs SAE Box326 CW25WX 150ppm
spam,Want the latest Video handset? 750 anytime any network mins? Half price line rental? Reply or call 08000930705 for delivery tomorrow
spam,"3 FREE TAROT TEXTS! Find out about your love life now! TRY 3 FOR FREE! Text CHANCE to 85555 16 only! After 3 Free, Msgs Ã¥Â£1.50 each"
spam,"ou are guaranteed the latest Nokia Phone, a 40GB iPod MP3 player or a Ã¥Â£500 prize! Txt word: COLLECT to No: 83355! IBHltd LdnW15H 150p/Mtmsgrcvd18"
